run_id,timestamp,time,time_total,area,cathode,anode,mass_SLS,mass_NISO4,mass_NICL2,current_density,conductivity,Anomaly C,pH,Anomaly P,temperature,Anomaly T,voltage,Anomaly V,current,amp_hour,deposition_rate,bath_id,Anomaly V_bin,Anomaly V_filled,Anomaly C_bin,Anomaly C_filled,Anomaly P_bin,Anomaly P_filled,Anomaly T_bin,Anomaly T_filled
NOV_6_3,2025-11-06 12:05:06,2,10818,67.0,Brass,Nickel,0.35,270.0,40.0,3.5,55.37,N,4.04,N,49.44,N,3.768,N,2.342,7.036,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:08,2,10820,,,,,,,,55.37,N,4.04,N,49.43,N,3.771,N,2.342,7.038,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:10,2,10822,,,,,,,,55.37,N,4.05,N,49.43,N,3.722,N,2.342,7.039,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:12,2,10824,,,,,,,,55.37,N,4.06,N,49.42,N,3.715,N,2.342,7.04,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:14,2,10826,,,,,,,,55.37,N,4.06,N,49.41,N,3.697,N,2.342,7.044,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:16,2,10828,,,,,,,,55.51,N,4.06,N,49.4,N,3.678,N,2.342,7.045,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:18,2,10830,,,,,,,,55.51,N,4.06,N,49.4,N,3.647,N,2.342,7.047,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:20,2,10832,,,,,,,,55.51,N,4.06,N,49.41,N,3.641,N,2.342,7.048,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:22,2,10834,,,,,,,,55.37,N,4.06,N,49.41,N,3.634,N,2.342,7.049,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:24,2,10836,,,,,,,,55.37,N,4.06,N,49.42,N,3.616,N,2.342,7.051,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:26,2,10838,,,,,,,,55.59,N,4.06,N,49.44,N,3.616,N,2.342,7.052,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:28,2,10840,,,,,,,,55.59,N,4.06,N,49.44,N,3.605,N,2.342,7.053,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:30,2,10842,,,,,,,,55.23,N,4.06,N,49.44,N,3.59,N,2.342,7.054,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:32,2,10844,,,,,,,,55.23,N,4.05,N,49.45,N,3.581,N,2.342,7.056,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:34,2,10846,,,,,,,,55.23,N,4.06,N,49.45,N,3.578,N,2.342,7.057,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:36,2,10848,,,,,,,,55.45,N,4.06,N,49.45,N,3.58,N,2.342,7.058,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:38,2,10850,,,,,,,,55.45,N,4.06,N,49.45,N,3.567,N,2.342,7.06,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:40,2,10852,,,,,,,,55.1,N,4.06,N,49.45,N,3.561,N,2.342,7.061,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:42,2,10854,,,,,,,,55.09,N,4.06,N,49.45,N,3.561,N,2.342,7.062,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:44,2,10856,,,,,,,,55.1,N,4.06,N,49.45,N,3.558,N,2.342,7.064,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:46,2,10858,,,,,,,,55.23,N,4.06,N,49.45,N,3.553,N,2.342,7.065,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:48,2,10860,,,,,,,,55.31,N,4.06,N,49.45,N,3.539,N,2.342,7.066,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:50,2,10862,,,,,,,,55.31,N,4.06,N,49.44,N,3.529,N,2.342,7.067,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:52,2,10864,,,,,,,,55.31,N,4.06,N,49.43,N,3.534,N,2.342,7.069,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:54,2,10866,,,,,,,,55.31,N,4.06,N,49.43,N,3.547,N,2.342,7.07,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:56,2,10868,,,,,,,,55.31,N,4.06,N,49.43,N,3.561,N,2.342,7.071,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:05:58,2,10870,,,,,,,,55.31,N,4.06,N,49.42,N,3.543,N,2.342,7.073,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:00,2,10872,,,,,,,,55.31,N,4.06,N,49.42,N,3.532,N,2.342,7.074,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:02,2,10874,,,,,,,,55.31,N,4.06,N,49.41,N,3.525,N,2.342,7.075,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:04,2,10876,,,,,,,,55.23,N,4.06,N,49.43,N,3.512,N,2.342,7.077,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:06,2,10878,,,,,,,,55.23,N,4.06,N,49.44,N,3.508,N,2.342,7.078,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:08,2,10880,,,,,,,,55.1,N,4.06,N,49.44,N,3.547,N,2.342,7.079,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:10,2,10882,,,,,,,,55.1,N,4.06,N,49.45,N,3.503,N,2.342,7.08,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:12,2,10884,,,,,,,,55.37,N,4.06,N,49.46,N,3.495,N,2.342,7.082,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:14,2,10886,,,,,,,,55.39,N,4.06,N,49.46,N,3.489,N,2.342,7.083,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:16,2,10888,,,,,,,,55.37,N,4.06,N,49.46,N,3.497,N,2.342,7.084,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:18,2,10890,,,,,,,,55.37,N,4.06,N,49.48,N,3.495,N,2.342,7.086,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:20,2,10892,,,,,,,,55.37,N,4.06,N,49.49,N,3.538,N,2.342,7.087,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:22,2,10894,,,,,,,,55.31,N,4.06,N,49.49,N,3.496,N,2.342,7.088,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:24,2,10896,,,,,,,,55.31,N,4.06,N,49.5,N,3.484,N,2.342,7.09,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:26,2,10898,,,,,,,,55.31,N,4.06,N,49.49,N,3.486,N,2.342,7.091,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:28,2,10900,,,,,,,,55.17,N,4.06,N,49.49,N,3.486,N,2.342,7.092,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:30,2,10902,,,,,,,,55.17,N,4.06,N,49.49,N,3.472,N,2.342,7.093,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:32,2,10904,,,,,,,,55.17,N,4.06,N,49.49,N,3.464,N,2.342,7.095,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:34,2,10906,,,,,,,,55.17,N,4.06,N,49.51,N,3.467,N,2.343,7.098,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:36,2,10908,,,,,,,,55.31,N,4.06,N,49.52,N,3.462,N,2.342,7.097,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:38,2,10910,,,,,,,,55.31,N,4.06,N,49.52,N,3.461,N,2.342,7.099,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:40,2,10912,,,,,,,,55.31,N,4.06,N,49.52,N,3.461,N,2.342,7.1,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:42,2,10914,,,,,,,,55.31,N,4.06,N,49.51,N,3.457,N,2.342,7.101,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:44,2,10916,,,,,,,,55.31,N,4.05,N,49.5,N,3.461,N,2.342,7.103,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:46,2,10918,,,,,,,,55.17,N,4.06,N,49.49,N,3.458,N,2.342,7.104,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:48,2,10920,,,,,,,,55.17,N,4.06,N,49.46,N,3.47,N,2.342,7.105,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:50,2,10922,,,,,,,,55.17,N,4.06,N,49.45,N,3.528,N,2.342,7.106,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:52,2,10924,,,,,,,,55.17,N,4.06,N,49.45,N,3.476,N,2.342,7.108,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:54,2,10926,,,,,,,,55.17,N,4.06,N,49.44,N,3.458,N,2.342,7.109,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:56,2,10928,,,,,,,,55.17,N,4.06,N,49.45,N,3.462,N,2.342,7.11,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:06:58,2,10930,,,,,,,,55.31,N,4.06,N,49.45,N,3.462,N,2.342,7.112,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:00,2,10932,,,,,,,,55.1,N,4.06,N,49.46,N,3.453,N,2.342,7.113,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:02,2,10934,,,,,,,,55.09,N,4.06,N,49.48,N,3.447,N,2.343,7.117,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:04,2,10936,,,,,,,,55.09,N,4.06,N,49.49,N,3.442,N,2.342,7.116,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:06,2,10938,,,,,,,,55.09,N,4.06,N,49.5,N,3.455,N,2.342,7.117,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:08,2,10940,,,,,,,,55.23,N,4.06,N,49.49,N,3.455,N,2.343,7.121,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:10,2,10942,,,,,,,,55.23,N,4.06,N,49.49,N,3.439,N,2.342,7.12,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:12,2,10944,,,,,,,,55.23,N,4.06,N,49.49,N,3.451,N,2.342,7.121,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:14,2,10946,,,,,,,,55.24,N,4.06,N,49.49,N,3.489,N,2.342,7.122,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:16,2,10948,,,,,,,,55.23,N,4.06,N,49.48,N,3.513,N,2.342,7.123,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:18,2,10950,,,,,,,,55.23,N,4.06,N,49.48,N,3.449,N,2.343,7.127,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:20,2,10952,,,,,,,,55.23,N,4.05,N,49.48,N,3.432,N,2.342,7.126,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:22,2,10954,,,,,,,,55.24,N,4.05,N,49.49,N,3.425,N,2.342,7.127,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:24,2,10956,,,,,,,,55.23,N,4.05,N,49.49,N,3.424,N,2.343,7.131,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:26,2,10958,,,,,,,,55.23,N,4.05,N,49.49,N,3.417,N,2.342,7.13,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:28,2,10960,,,,,,,,55.31,N,4.05,N,49.49,N,3.413,N,2.342,7.131,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:30,2,10962,,,,,,,,55.37,N,4.05,N,49.49,N,3.416,N,2.342,7.133,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:32,2,10964,,,,,,,,55.37,N,4.05,N,49.49,N,3.412,N,2.343,7.136,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:34,2,10966,,,,,,,,55.37,N,4.05,N,49.48,N,3.407,N,2.342,7.135,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:36,2,10968,,,,,,,,55.31,N,4.05,N,49.49,N,3.404,N,2.343,7.139,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:38,2,10970,,,,,,,,55.23,N,4.05,N,49.48,N,3.405,N,2.342,7.138,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:40,2,10972,,,,,,,,55.23,N,4.05,N,49.47,N,3.405,N,2.343,7.141,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:42,2,10974,,,,,,,,55.31,N,4.05,N,49.46,N,3.404,N,2.343,7.143,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:44,2,10976,,,,,,,,55.31,N,4.05,N,49.44,N,3.401,N,2.343,7.144,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:46,2,10978,,,,,,,,55.31,N,4.05,N,49.44,N,3.401,N,2.343,7.145,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:48,2,10980,,,,,,,,55.31,N,4.05,N,49.43,N,3.401,N,2.343,7.147,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:50,2,10982,,,,,,,,55.23,N,4.05,N,49.43,N,3.407,N,2.343,7.148,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:52,2,10984,,,,,,,,55.24,N,4.05,N,49.44,N,3.417,N,2.343,7.149,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:54,2,10986,,,,,,,,55.24,N,4.05,N,49.45,N,3.425,N,2.343,7.151,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:56,2,10988,,,,,,,,55.37,N,4.05,N,49.46,N,3.447,N,2.343,7.152,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:07:58,2,10990,,,,,,,,55.23,N,4.05,N,49.47,N,3.495,N,2.343,7.153,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:00,2,10992,,,,,,,,55.37,N,4.05,N,49.48,N,3.455,N,2.342,7.152,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:02,2,10994,,,,,,,,55.23,N,4.05,N,49.49,N,3.449,N,2.343,7.156,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:04,2,10996,,,,,,,,55.23,N,4.05,N,49.51,N,3.455,N,2.342,7.155,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:06,2,10998,,,,,,,,55.39,N,4.05,N,49.51,N,3.436,N,2.342,7.156,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:08,2,11000,,,,,,,,55.37,N,4.05,N,49.52,N,3.45,N,2.342,7.157,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:10,2,11002,,,,,,,,55.37,N,4.05,N,49.52,N,3.453,N,2.343,7.161,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:12,2,11004,,,,,,,,55.31,N,4.05,N,49.54,N,3.455,N,2.343,7.162,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:14,2,11006,,,,,,,,55.31,N,4.05,N,49.54,N,3.443,N,2.343,7.164,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:16,2,11008,,,,,,,,55.02,N,4.05,N,49.54,N,3.466,N,2.343,7.165,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:18,2,11010,,,,,,,,55.04,N,4.05,N,49.54,N,3.471,N,2.343,7.166,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:20,2,11012,,,,,,,,55.09,N,4.05,N,49.56,N,3.443,N,2.343,7.167,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:22,2,11014,,,,,,,,55.31,N,4.05,N,49.55,N,3.454,N,2.343,7.169,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:24,2,11016,,,,,,,,55.31,N,4.05,N,49.55,N,3.438,N,2.343,7.17,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:26,2,11018,,,,,,,,55.31,N,4.05,N,49.55,N,3.421,N,2.342,7.169,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:28,2,11020,,,,,,,,55.31,N,4.05,N,49.55,N,3.468,N,2.343,7.173,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:30,2,11022,,,,,,,,55.31,N,4.05,N,49.55,N,3.497,N,2.343,7.174,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:32,2,11024,,,,,,,,55.31,N,4.05,N,49.56,N,3.489,N,2.343,7.175,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:34,2,11026,,,,,,,,55.31,N,4.05,N,49.55,N,3.479,N,2.343,7.177,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:36,2,11028,,,,,,,,55.31,N,4.05,N,49.56,N,3.45,N,2.343,7.178,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:38,2,11030,,,,,,,,55.31,N,4.05,N,49.56,N,3.43,N,2.343,7.179,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:40,2,11032,,,,,,,,55.45,N,4.05,N,49.57,N,3.417,N,2.343,7.18,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:42,2,11034,,,,,,,,55.31,N,4.05,N,49.59,N,3.411,N,2.343,7.182,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:44,2,11036,,,,,,,,55.37,N,4.05,N,49.59,N,3.405,N,2.343,7.183,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:46,2,11038,,,,,,,,55.31,N,4.05,N,49.59,N,3.404,N,2.343,7.184,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:48,2,11040,,,,,,,,55.09,N,4.05,N,49.58,N,3.4,N,2.343,7.186,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:50,2,11042,,,,,,,,55.31,N,4.05,N,49.58,N,3.393,N,2.343,7.187,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:52,2,11044,,,,,,,,55.23,N,4.05,N,49.57,N,3.389,N,2.343,7.188,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:54,2,11046,,,,,,,,55.23,N,4.05,N,49.56,N,3.389,N,2.343,7.19,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:56,2,11048,,,,,,,,55.23,N,4.05,N,49.55,N,3.39,N,2.343,7.191,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:08:58,2,11050,,,,,,,,55.23,N,4.05,N,49.55,N,3.386,N,2.343,7.192,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:00,2,11052,,,,,,,,55.23,N,4.05,N,49.58,N,3.389,N,2.343,7.194,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:02,2,11054,,,,,,,,55.23,N,4.05,N,49.58,N,3.398,N,2.343,7.195,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:04,2,11056,,,,,,,,55.13,N,4.05,N,49.59,N,3.401,N,2.343,7.196,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:06,2,11058,,,,,,,,55.17,N,4.05,N,49.59,N,3.438,N,2.343,7.197,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:08,2,11060,,,,,,,,55.17,N,4.05,N,49.59,N,3.443,N,2.343,7.199,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:10,2,11062,,,,,,,,55.23,N,4.05,N,49.6,N,3.467,N,2.343,7.2,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:12,2,11064,,,,,,,,55.23,N,4.05,N,49.6,N,3.483,N,2.343,7.201,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:14,2,11066,,,,,,,,55.37,N,4.05,N,49.61,N,3.439,N,2.343,7.203,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:16,2,11068,,,,,,,,55.17,N,4.05,N,49.61,N,3.417,N,2.343,7.204,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:18,2,11070,,,,,,,,55.17,N,4.05,N,49.59,N,3.417,N,2.343,7.205,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:20,2,11072,,,,,,,,55.23,N,4.05,N,49.59,N,3.414,N,2.343,7.207,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:23,3,11075,,,,,,,,55.23,N,4.05,N,49.58,N,3.409,N,2.343,7.208,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:24,1,11076,,,,,,,,55.23,N,4.05,N,49.58,N,3.409,N,2.343,7.209,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:26,2,11078,,,,,,,,55.51,N,4.05,N,49.59,N,3.412,N,2.343,7.21,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:28,2,11080,,,,,,,,55.23,N,4.05,N,49.59,N,3.411,N,2.343,7.212,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:30,2,11082,,,,,,,,55.23,N,4.05,N,49.59,N,3.43,N,2.343,7.213,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:33,3,11085,,,,,,,,55.23,N,4.05,N,49.59,N,3.417,N,2.343,7.215,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:35,2,11087,,,,,,,,55.24,N,4.05,N,49.6,N,3.417,N,2.343,7.216,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:37,2,11089,,,,,,,,55.23,N,4.05,N,49.6,N,3.42,N,2.343,7.218,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:39,2,11091,,,,,,,,55.23,N,4.05,N,49.59,N,3.421,N,2.343,7.219,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:40,1,11092,,,,,,,,55.17,N,4.05,N,49.6,N,3.425,N,2.343,7.22,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:43,3,11095,,,,,,,,55.17,N,4.05,N,49.59,N,3.472,N,2.343,7.221,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:44,1,11096,,,,,,,,55.17,N,4.05,N,49.59,N,3.488,N,2.343,7.222,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:47,3,11099,,,,,,,,55.17,N,4.05,N,49.59,N,3.478,N,2.343,7.224,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:49,2,11101,,,,,,,,55.23,N,4.05,N,49.59,N,3.475,N,2.343,7.225,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:51,2,11103,,,,,,,,55.23,N,4.05,N,49.59,N,3.476,N,2.343,7.227,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:53,2,11105,,,,,,,,55.31,N,4.05,N,49.59,N,3.471,N,2.343,7.228,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:55,2,11107,,,,,,,,55.37,N,4.05,N,49.6,N,3.466,N,2.343,7.229,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:57,2,11109,,,,,,,,55.37,N,4.05,N,49.61,N,3.467,N,2.343,7.231,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:09:59,2,11111,,,,,,,,55.37,N,4.05,N,49.6,N,3.462,N,2.343,7.232,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:10:01,2,11113,,,,,,,,55.37,N,4.05,N,49.61,N,3.453,N,2.343,7.233,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:10:03,2,11115,,,,,,,,55.45,N,4.05,N,49.61,N,3.472,N,2.343,7.235,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:10:05,2,11117,,,,,,,,55.45,N,4.05,N,49.61,N,3.464,N,2.343,7.236,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:10:07,2,11119,,,,,,,,55.45,N,4.05,N,49.61,N,3.463,N,2.343,7.237,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:10:09,2,11121,,,,,,,,55.45,N,4.05,N,49.62,N,3.468,N,2.343,7.238,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:10:11,2,11123,,,,,,,,55.31,N,4.05,N,49.61,N,3.467,N,2.343,7.24,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:10:13,2,11125,,,,,,,,55.31,N,4.05,N,49.6,N,3.468,N,2.343,7.241,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:10:15,2,11127,,,,,,,,55.23,N,4.05,N,49.61,N,3.468,N,2.343,7.242,,Bath_12,0,0,0,0,0,0,0,0
NOV_6_3,2025-11-06 12:10:17,2,11129,,,,,,,,55.24,N,4.05,N,49.6,N,3.462,N,2.343,7.244,,Bath_12,0,0,0,0,0,0,0,0
